,time_5000,time_2000,time_10000,adaptive rowing category,age,height,weight,weight_class,profile_id
34672,1113.6,415.1,2320.4,able,35,195.6,109.8,H,1264538
34698,1160.9,447.2,2397.9,able,53,182.9,91.6,H,1264685
34719,1179.5,460.6,2722.1,able,48,188.0,95.3,H,1264759
34734,1284.0,475.2,3043.3,able,62,172.7,73.0,L,1264797
34735,1194.5,441.1,2515.8,able,40,172.7,71.2,L,1264801
34741,1479.8,540.4,2825.4,able,61,177.8,104.8,H,1264850
34742,1373.2,592.7,2748.2,able,49,165.1,65.8,H,1264851
34746,1359.0,486.6,2851.1,able,71,172.7,69.9,L,1264889
34750,1189.6,443.3,2489.4,able,32,182.9,79.8,H,1264903
34756,1183.2,444.8,2398.0,able,61,193.0,83.9,H,1264933
34771,1178.7,455.3,2573.5,able,54,185.4,90.7,H,1265004
34784,1217.4,475.9,2560.3,able,42,185.4,99.8,H,1265064
34804,1170.8,437.2,2431.1,able,48,175.3,79.8,H,1265136
34807,1142.6,430.9,2522.4,able,20,167.6,69.9,L,1265144
34827,1172.6,440.2,2454.6,able,53,195.6,94.8,H,1265256
34845,1212.0,440.5,2401.5,able,49,182.9,82.1,H,1265363
34854,1160.0,453.7,2368.9,able,54,180.3,95.3,H,1265386
34862,1184.5,462.2,2431.4,able,58,190.5,86.6,H,1265408
34879,1245.0,488.3,2725.2,able,48,175.3,105.7,H,1265503
34882,1163.5,427.0,2370.9,able,30,182.9,81.6,H,1265520
34890,1322.5,466.2,2252.5,able,35,195.6,94.8,H,1265591
34895,1179.1,443.1,2464.8,able,43,188.0,68.0,L,1265616
34904,1187.7,472.9,2461.5,able,54,182.9,125.2,H,1265702
34910,1210.0,490.5,2545.9,able,45,170.2,75.8,H,1265737
34921,1325.8,529.0,2561.2,able,36,188.0,93.0,H,1265793
34922,1286.0,453.0,2541.0,able,64,188.0,107.0,H,1265795
34925,1329.8,507.5,2838.8,able,55,175.3,63.0,L,1265820
34926,1308.6,516.9,2694.2,able,68,175.3,67.6,L,1265822
34935,1054.2,385.4,2203.5,able,30,195.6,95.3,H,1265902
34941,1204.1,448.5,2480.6,able,55,190.5,98.9,H,1265919
34947,1138.5,434.4,2407.0,able,46,175.3,74.4,L,1265939
34949,1153.0,427.8,2289.2,able,45,188.0,88.0,H,1265947
34968,1665.0,636.0,3735.0,able,89,182.9,82.6,H,1266049
34971,1284.7,487.9,2568.1,able,38,170.2,68.0,L,1266055
34995,1376.7,548.7,2797.8,able,42,167.6,71.2,H,1266182
35003,1127.9,421.0,2393.9,able,58,190.5,93.0,H,1266206
35004,1121.3,424.4,2376.7,able,20,193.0,72.6,L,1266216
35005,1255.2,484.1,2573.5,able,37,175.3,70.3,L,1266230
35029,1191.8,458.7,2454.6,able,50,180.3,73.0,L,1266442
35041,1168.9,457.1,2426.5,able,58,185.4,83.0,H,1266514
35048,1446.4,566.6,3259.3,able,69,180.3,76.2,H,1266552
35062,1235.5,474.4,2730.2,able,49,172.7,88.0,H,1266615
35070,1475.6,575.6,3197.7,able,41,185.4,88.9,H,1266656
35088,1125.3,432.9,2317.6,able,38,193.0,94.8,H,1266762
35090,1076.6,404.8,2384.7,able,35,188.0,84.8,H,1266774
35096,1148.5,415.6,2382.7,able,46,182.9,89.8,H,1266824
35107,1179.4,439.2,2455.5,able,46,180.3,74.4,H,1266914
35122,1203.8,446.5,2669.6,able,44,188.0,110.2,H,1266982
35142,1575.0,601.5,3262.6,able,71,167.6,87.5,H,1267079
35145,1135.4,449.8,2334.0,able,45,185.4,82.1,H,1267085
35158,1113.0,428.6,2301.2,able,45,185.4,88.0,H,1267139
35163,1152.3,473.8,2444.2,able,59,175.3,93.0,H,1267157
35166,1573.0,581.1,3573.3,able,44,177.8,104.3,H,1267178
35170,1088.8,410.4,2298.2,able,41,188.0,80.3,H,1267205
35177,1182.7,454.9,2643.6,able,44,180.3,77.6,H,1267242
35183,1083.6,404.0,2346.8,able,21,177.8,81.6,H,1267294
35185,1134.8,426.9,2385.0,able,43,185.4,83.9,H,1267306
35196,1152.4,437.4,2459.9,able,40,188.0,66.2,L,1267377
35197,1072.2,417.0,2207.0,able,49,188.0,104.8,H,1267390
35246,1215.1,470.9,2604.8,able,44,182.9,82.6,H,1267641
35257,1159.4,438.2,2528.0,able,36,182.9,83.9,H,1267682
35261,1268.1,495.4,2618.3,able,54,177.8,106.6,H,1267718
35271,1306.6,502.1,2650.3,able,39,180.3,114.8,H,1267777
35274,1156.3,426.3,2354.8,able,43,177.8,74.8,L,1267794
35276,1100.6,430.7,2283.4,able,49,175.3,69.9,L,1267811
35284,1161.8,443.8,2396.6,able,50,177.8,88.0,H,1267876
35299,1315.3,497.4,2742.5,able,48,175.3,81.6,H,1267955
35301,1438.1,550.6,3054.4,able,51,170.2,55.8,L,1267967
35305,1575.0,653.8,3231.0,able,56,165.1,79.8,H,1267985
35307,1366.5,492.9,2644.9,able,74,185.4,78.9,H,1267997
35310,1207.1,473.0,2593.4,able,46,188.0,106.1,H,1268014
35331,1460.9,530.7,2734.2,able,47,177.8,86.2,H,1268123
35332,1065.5,412.1,2122.4,able,42,182.9,90.7,H,1268124
35359,1233.7,533.8,2635.8,able,58,182.9,89.4,H,1268261
35361,1262.7,507.8,2651.7,able,42,185.4,103.9,H,1268300
35362,1159.2,421.9,2451.2,able,28,180.3,84.4,H,1268308
35392,1246.9,463.5,2715.3,able,32,180.3,96.2,H,1268434
35415,1281.1,483.4,2815.1,able,33,185.4,103.0,H,1268531
35418,1166.2,435.7,2438.4,able,43,172.7,69.9,L,1268536
35439,1543.5,560.2,3149.7,able,56,162.6,66.2,H,1268615
35465,1063.3,406.9,2269.8,able,40,193.0,92.1,H,1268773
35467,1220.6,463.0,2549.3,able,36,177.8,96.2,H,1268776
35468,1066.0,417.9,2212.9,able,47,198.1,88.9,H,1268781
35477,1079.5,403.9,2274.0,PR3,29,188.0,86.2,H,1268828
35478,1224.3,475.4,2876.7,able,54,172.7,88.9,H,1268830
35490,1095.0,381.6,2271.2,able,41,190.5,90.7,H,1268893
35512,1126.7,425.5,2300.2,able,50,193.0,95.3,H,1268976
35526,1186.1,474.1,2440.1,able,49,180.3,75.8,L,1269079
35531,1331.3,518.1,2716.0,able,39,177.8,89.8,H,1269113
35561,1156.5,432.0,2435.6,able,32,175.3,75.8,L,1269229
35569,1180.1,447.7,2622.8,able,30,188.0,70.8,L,1269268
35573,1209.5,463.2,2506.8,able,35,175.3,82.6,H,1269286
35576,1080.6,414.1,2295.7,able,42,193.0,83.9,H,1269291
35577,1257.6,469.4,2629.2,able,33,180.3,94.8,H,1269297
35587,1486.2,625.2,3101.9,able,69,167.6,61.2,L,1269337
35595,1401.3,559.7,2636.1,able,42,188.0,120.2,H,1269363
35602,1274.5,498.2,2638.4,able,55,182.9,89.8,H,1269387
35607,1381.8,481.5,2592.3,able,41,175.3,93.4,H,1269449
35613,1126.5,429.4,2328.5,able,48,177.8,91.2,H,1269484
35630,1138.4,427.4,2475.9,able,43,188.0,84.8,H,1269566
35638,1235.0,464.6,2721.9,able,45,185.4,93.0,H,1269607
35640,1217.0,464.5,2494.6,able,61,175.3,81.6,H,1269614
35641,1182.1,451.7,2561.0,able,29,182.9,97.1,H,1269624
35643,1022.7,375.4,2074.2,able,47,193.0,95.3,H,1269627
35645,1299.3,482.2,2670.4,able,36,172.7,115.7,H,1269631
35666,1261.4,514.4,2604.3,able,63,175.3,91.2,H,1269803
35670,1079.1,413.8,2225.3,able,43,185.4,86.2,H,1269844
35673,1290.6,479.1,2675.4,able,39,177.8,72.6,H,1269866
35677,1354.6,503.1,2737.2,able,34,170.2,74.8,H,1269891
35683,1224.3,456.8,2419.4,able,42,175.3,99.8,H,1269922
35685,1119.5,433.5,2327.1,able,46,200.7,94.8,H,1269946
35686,1255.3,476.6,2582.6,able,41,167.6,61.2,L,1269947
35692,1080.5,393.2,2259.2,able,36,193.0,98.0,H,1269972
35696,1188.9,451.6,2504.1,able,57,182.9,73.0,H,1269988
35698,1182.1,401.4,2493.0,able,57,198.1,108.9,H,1270001
35703,1152.9,448.0,2386.0,able,56,182.9,82.1,H,1270018
35704,1126.9,441.8,2376.8,able,47,182.9,83.9,H,1270019
35711,1152.8,459.7,2376.6,able,44,193.0,97.5,H,1270059
35715,1193.4,447.4,2478.9,able,44,180.3,77.1,H,1270082
35720,1126.0,413.9,2261.3,able,50,185.4,95.3,H,1270094
35722,1199.8,456.2,2540.2,able,39,188.0,69.9,L,1270101
35723,1194.0,460.3,2558.8,able,49,180.3,113.4,H,1270106
35724,1312.4,519.9,2683.3,able,62,175.3,95.3,H,1270116
35734,1172.3,434.8,2652.6,able,42,185.4,106.6,H,1270191
35761,1465.8,556.1,2960.2,able,67,177.8,81.2,H,1270317
35767,1196.2,454.1,2515.2,able,34,182.9,93.0,H,1270364
35775,1488.5,531.0,3044.6,able,48,180.3,77.6,H,1270423
35777,1142.0,436.0,2351.4,able,34,182.9,76.2,H,1270428
35780,1201.2,469.7,2513.3,able,45,177.8,82.1,H,1270437
35786,1341.7,505.8,2849.4,able,55,172.7,75.3,L,1270473
35793,1337.9,496.4,2643.2,able,37,185.4,90.7,H,1270528
35799,1228.3,477.0,2800.9,able,62,167.6,68.0,L,1270553
35812,1224.7,467.0,2673.7,able,42,182.9,78.9,H,1270607
35832,1300.9,459.7,2833.0,able,63,188.0,98.0,H,1270688
35850,1164.2,432.8,2326.7,able,41,190.5,78.0,H,1270780
35853,1120.5,420.8,2301.3,able,47,188.0,93.9,H,1270797
35854,1115.0,410.7,2388.2,able,30,177.8,83.9,H,1270798
35857,1304.1,460.6,2558.8,able,46,152.4,69.9,L,1270814
35872,1125.1,429.1,2276.0,able,61,188.0,87.1,H,1270878
35873,1392.7,498.3,2980.3,able,62,170.2,79.8,H,1270884
35875,1333.7,478.5,2560.0,able,45,180.3,86.2,H,1270892
35904,1199.0,443.3,2667.8,able,46,180.3,87.5,H,1271062
35924,1321.5,500.5,2622.5,PR3 (AK),43,185.4,96.6,H,1271132
35927,1430.9,537.7,2755.8,able,29,177.8,103.0,H,1271141
35939,2145.5,540.4,2921.9,able,46,167.6,54.9,L,1271216
35941,1213.4,447.7,2533.4,able,33,175.3,72.1,L,1271223
35943,1055.0,399.0,2176.7,able,27,190.5,83.9,H,1271228
35955,1046.5,388.4,2206.3,able,34,193.0,98.9,H,1271313
35968,1118.1,423.4,2321.5,able,44,188.0,98.9,H,1271365
35982,1073.5,392.6,2261.4,able,29,182.9,83.9,H,1271456
36013,1109.3,436.6,2245.3,able,40,188.0,98.4,H,1271624
36015,1289.3,478.5,2695.5,able,39,177.8,73.9,L,1271640
36021,1718.2,622.6,3671.3,able,72,167.6,55.3,L,1271670
36026,1289.9,471.0,2667.5,able,48,177.8,72.6,L,1271688
36031,1181.7,463.4,2534.8,able,58,190.5,89.8,H,1271705
36042,1195.8,453.5,2496.5,able,34,182.9,86.2,H,1271766
36044,1438.2,526.9,2896.2,able,67,182.9,102.1,H,1271784
36050,1446.7,487.1,2940.3,able,39,180.3,84.8,H,1271809
36067,1310.3,486.9,2490.7,able,37,188.0,116.6,H,1271920
36089,1311.6,488.2,2753.9,able,35,177.8,71.2,H,1272027
36091,1108.2,413.3,2339.2,able,53,182.9,83.0,H,1272031
36098,1221.9,471.2,2563.2,able,41,190.5,94.8,H,1272058
36101,1195.2,465.5,2465.3,able,45,180.3,83.0,H,1272080
36102,1166.0,435.2,2463.0,able,37,180.3,108.9,H,1272081
36122,1061.4,423.7,2209.0,able,43,193.0,110.2,H,1272200
36125,1125.0,422.9,2351.3,able,44,182.9,104.3,H,1272206
36128,1282.9,484.8,2694.6,able,52,175.3,88.9,H,1272231
36142,1189.0,419.8,2299.5,able,31,175.3,73.9,L,1272348
36153,1281.7,477.7,2524.9,able,60,193.0,113.9,H,1272430
36154,1135.1,434.7,2383.2,able,37,200.7,117.9,H,1272432
36155,1175.0,487.0,2785.8,able,60,180.3,79.4,H,1272439
36160,1125.1,418.3,2377.9,able,41,190.5,92.1,H,1272478
36188,1155.2,445.8,2446.1,able,46,185.4,122.5,H,1272644
36190,1407.1,540.2,2996.1,able,65,190.5,88.5,H,1272653
36195,1094.9,406.8,2217.7,able,40,195.6,88.5,H,1272675
36202,1135.5,418.9,2330.8,able,29,190.5,88.9,H,1272709
36216,1324.4,508.4,2689.0,able,60,177.8,93.0,H,1272820
36223,1118.1,404.3,2271.8,able,27,193.0,120.2,H,1272856
36227,1277.4,496.2,2758.3,able,55,170.2,93.4,H,1272890
36228,1460.9,477.2,2920.1,able,36,182.9,79.8,H,1272895
36230,1363.4,573.4,2918.0,able,56,160.0,56.7,L,1272900
36234,1234.7,482.8,2567.9,able,38,185.4,104.3,H,1272922
36237,1279.1,472.5,2535.0,able,48,175.3,68.0,L,1272945
36243,1234.0,496.4,2584.8,able,40,177.8,81.6,H,1273003
36248,1180.8,441.4,2361.5,able,50,182.9,88.5,H,1273058
36261,1185.0,434.9,2659.9,able,44,188.0,108.9,H,1273129
36296,1142.2,429.7,2491.2,able,30,177.8,93.0,H,1273354
36303,1118.4,414.1,2285.7,able,62,182.9,83.9,H,1273387
36316,1212.0,462.7,2547.5,able,56,182.9,95.3,H,1273487
36340,1281.1,471.1,2575.5,able,43,188.0,94.3,H,1273610
36362,1326.5,451.4,2458.3,able,52,175.3,88.9,H,1273681
36364,1134.2,431.8,2336.0,able,57,188.0,99.8,H,1273685
36379,1154.4,405.2,2406.6,able,20,175.3,73.9,L,1273764
36388,1214.6,494.5,2677.6,able,56,182.9,83.0,H,1273809
36397,1222.6,455.1,2843.6,able,35,190.5,180.5,H,1273854
36423,1283.6,483.7,2613.8,able,56,170.2,76.2,H,1274041
36425,1075.9,417.5,2187.6,able,42,195.6,102.1,H,1274049
36447,1300.0,500.9,2678.5,able,64,175.3,73.9,L,1274137
36465,1073.5,411.5,2217.1,able,52,180.3,80.7,H,1274267
36475,1160.2,434.3,2515.6,able,36,185.4,88.9,H,1274321
36480,1433.4,454.5,2905.3,able,59,190.5,79.4,H,1274354
36482,1289.8,438.3,2856.4,able,32,175.3,76.2,H,1274362
36489,1282.9,496.8,2684.4,able,62,182.9,71.2,L,1274397
36495,1219.4,446.9,2466.2,able,45,185.4,95.3,H,1274443
36496,1191.7,450.7,2702.2,able,35,182.9,107.5,H,1274447
36498,1115.9,419.9,2376.1,able,47,188.0,84.8,H,1274461
36509,1283.6,497.9,2761.3,able,55,172.7,74.8,H,1274529
36512,1107.8,421.3,2276.2,able,61,175.3,89.8,H,1274540
36521,1443.0,502.0,3000.3,able,41,185.4,61.2,H,1274572
36525,1237.1,518.9,2640.3,able,42,190.5,93.9,H,1274593
36533,1412.4,480.8,2799.3,able,38,172.7,107.0,H,1274623
36549,1357.7,526.9,2894.5,able,52,177.8,78.9,H,1274723
36556,1282.5,479.5,2635.1,able,55,185.4,83.9,H,1274745
36564,1304.0,515.6,2925.3,able,43,193.0,126.1,H,1274773
36586,1298.0,513.0,2770.0,able,50,177.8,74.8,H,1274900
36589,1343.0,560.0,2893.9,able,42,177.8,103.9,H,1274911
36594,1166.9,445.6,2409.5,able,43,188.0,79.8,H,1274933
36595,1156.9,431.0,2428.0,able,54,185.4,91.2,H,1274936
36609,1317.8,500.0,2656.6,able,50,180.3,113.4,H,1275010
36637,1307.6,459.2,2688.8,able,46,182.9,108.9,H,1275156
36639,1268.7,473.8,2575.4,able,41,188.0,98.9,H,1275158
36649,1202.8,468.7,2573.4,able,27,177.8,84.8,H,1275216
36654,1098.2,417.9,2365.9,able,39,188.0,88.5,H,1275252
36655,1161.6,426.4,2532.2,able,37,182.9,74.4,L,1275253
36657,1197.4,473.8,2554.2,able,42,182.9,81.2,H,1275261
36673,1152.4,446.4,2354.9,able,48,167.6,67.1,L,1275348
36676,1222.9,483.4,2531.3,able,60,180.3,86.2,H,1275366
36679,1202.6,451.6,2769.2,able,33,182.9,79.4,H,1275377
36693,1137.2,414.8,2369.4,able,26,188.0,90.7,H,1275457
36715,1322.0,496.0,2642.0,able,70,175.3,81.6,H,1275588
36717,1249.4,486.3,2749.4,PR2,52,188.0,99.3,H,1275593
36724,1274.7,476.0,2808.5,able,49,182.9,88.5,H,1275633
36734,1462.6,446.8,2843.6,able,34,175.3,69.9,L,1275673
36738,1349.4,515.7,2905.9,able,41,180.3,87.1,H,1275705
36744,1352.9,521.5,2938.1,able,50,182.9,90.7,H,1275736
36750,1379.6,522.8,2811.2,able,50,165.1,56.7,L,1275772
36770,1351.0,521.0,2804.6,able,62,180.3,69.4,L,1275876
36776,1350.7,492.9,2626.9,able,41,188.0,115.2,H,1275939
36793,1205.0,465.0,2722.0,able,63,177.8,67.6,L,1276060
36833,1318.8,498.2,2793.3,able,59,185.4,78.0,H,1276267
36841,1371.1,460.8,2569.3,able,57,175.3,79.8,H,1276302
36842,1195.4,439.2,2429.0,able,47,185.4,92.1,H,1276309
36845,1137.3,431.0,2386.0,able,32,188.0,84.8,H,1276318
36853,1129.6,441.7,2333.5,able,49,226.1,71.7,H,1276358
36872,1332.6,419.5,2490.7,able,38,190.5,96.2,H,1276469
36892,1161.3,434.7,2379.5,able,53,170.2,74.8,L,1276564
36893,1380.5,575.2,2756.6,able,50,165.1,67.6,H,1276572
36915,2101.4,624.7,4189.5,able,79,170.2,68.9,L,1276690
36917,1610.0,606.0,3145.0,able,74,190.5,113.4,H,1276692
36922,1498.8,584.7,3278.0,able,49,172.7,75.8,H,1276740
36924,1312.3,504.8,2675.6,able,16,162.6,45.8,L,1276746
36929,1138.2,413.6,2360.0,able,34,175.3,83.5,H,1276770
36935,1198.1,453.2,2505.9,able,64,177.8,79.8,H,1276800
36939,1132.3,418.5,2372.5,able,44,180.3,103.9,H,1276815
36948,1075.4,401.8,2233.9,able,42,172.7,80.7,H,1276875
36964,1164.0,445.9,2428.8,able,51,182.9,88.0,H,1276966
36981,1354.5,516.8,2844.7,able,42,157.5,60.8,H,1277049
36999,1411.4,506.3,2787.0,able,47,170.2,82.1,H,1277160
37005,1034.3,388.8,2246.8,able,23,200.7,107.5,H,1277191
37006,1372.5,541.8,2868.0,able,43,188.0,87.1,H,1277198
37007,1126.5,420.3,2357.0,able,43,177.8,74.8,L,1277201
37021,1432.3,501.8,2777.0,able,78,175.3,69.4,L,1277276
37025,1528.4,578.5,3312.7,able,56,172.7,102.1,H,1277301
37033,1266.3,471.1,2574.6,able,44,172.7,85.3,H,1277349
37035,1079.5,416.1,2231.1,able,48,193.0,92.5,H,1277358
37038,1181.4,460.9,2399.3,able,59,177.8,84.8,H,1277381
37057,1412.3,549.1,2985.2,able,67,200.7,122.5,H,1277505
37060,1253.6,478.0,2814.3,able,60,188.0,79.4,H,1277533
37067,1553.0,582.1,3189.3,able,64,167.6,70.3,H,1277581
37074,1232.6,430.5,2503.5,able,39,185.4,104.3,H,1277635
37079,1088.0,403.7,2273.7,able,47,190.5,90.7,H,1277656
37084,1079.8,410.2,2352.8,able,49,188.0,73.9,L,1277697
37093,1190.6,451.8,2496.3,able,57,182.9,86.2,H,1277737
37095,1277.6,472.3,2672.0,able,54,180.3,77.1,L,1277764
37105,1183.9,418.2,2382.1,able,35,175.3,85.3,H,1277802
37108,1268.3,479.4,2792.1,able,55,177.8,77.1,L,1277808
37116,1029.4,386.7,2130.7,able,39,195.6,97.1,H,1277841
37118,1383.2,492.0,2918.2,able,19,170.2,55.8,L,1277847
37119,1247.6,478.7,2595.6,able,51,175.3,84.8,H,1277848
37124,1177.5,440.4,2504.8,able,33,188.0,90.7,H,1277885
37125,1156.6,429.1,2327.2,able,49,180.3,74.8,H,1277894
37131,1165.2,452.9,2388.2,able,26,175.3,76.2,H,1277921
37140,1180.3,453.4,2683.1,able,41,188.0,73.9,L,1277976
37146,1058.5,394.6,2264.8,able,29,180.3,83.9,H,1277988
37157,1232.8,471.2,2515.1,able,49,172.7,78.0,H,1278049
37168,1312.2,498.8,2843.2,able,48,182.9,74.8,L,1278124
37177,1226.5,453.6,2566.6,able,30,185.4,93.9,H,1278164
37203,1087.1,407.2,2256.7,able,30,180.3,89.8,H,1278340
37204,1177.6,441.8,2453.3,able,39,170.2,77.1,H,1278344
37209,1101.5,412.8,2322.8,able,34,180.3,72.6,L,1278360
37248,1179.9,439.9,2616.5,able,48,182.9,102.1,H,1278538
37249,1139.7,393.6,2110.3,able,40,185.4,110.2,H,1278545
37272,1448.3,583.9,3178.7,able,66,182.9,88.5,H,1278626
37281,1138.6,439.5,2345.2,able,62,170.2,80.7,H,1278696
37297,1378.7,542.3,2930.9,able,48,185.4,120.2,H,1278816
37301,1154.7,451.1,2410.4,able,40,188.0,99.8,H,1278838
37314,1232.4,471.5,2556.5,able,45,175.3,72.1,H,1278901
37326,1303.6,582.9,2726.5,able,48,177.8,111.1,H,1278971
37338,1181.3,452.2,2484.3,able,24,175.3,108.9,H,1279037
37339,1210.9,461.4,2497.9,able,52,182.9,77.1,H,1279042
37340,1135.0,419.5,2353.7,able,37,182.9,78.0,H,1279043
37342,1153.1,430.8,2474.1,able,50,180.3,83.9,H,1279054
37358,1236.4,473.0,2546.6,able,55,175.3,88.9,H,1279148
37367,1182.5,446.9,2393.3,able,57,188.0,92.1,H,1279170
37368,1515.0,579.5,3598.0,able,73,175.3,79.4,H,1279186
37373,1284.0,504.2,2690.0,able,56,175.3,96.2,H,1279197
37376,1157.2,433.4,2475.5,able,42,190.5,90.3,H,1279204
37393,1159.7,445.5,2393.7,able,62,180.3,82.6,H,1279280
37397,1187.5,478.6,2489.7,able,42,185.4,88.0,H,1279301
37405,1287.7,475.7,2712.6,able,34,177.8,74.8,L,1279335
37407,1058.3,402.8,2199.2,able,51,188.0,102.1,H,1279354
37410,1196.6,458.0,2629.4,able,40,195.6,120.2,H,1279359
37421,1276.7,558.8,2662.9,able,46,188.0,84.8,H,1279441
37432,1284.9,480.6,2722.4,able,29,175.3,70.3,L,1279504
37436,1179.6,457.5,2458.5,able,47,170.2,68.0,H,1279519
37448,1295.0,450.6,2571.0,able,31,188.0,86.2,H,1279627
37450,1150.5,475.5,2398.5,able,52,190.5,111.6,H,1279655
37461,1259.9,509.5,2874.4,able,41,172.7,74.8,L,1279707
37471,1283.7,474.6,2687.5,able,40,190.5,111.1,H,1279739
37476,1328.9,506.3,2683.7,able,50,170.2,70.3,L,1279810
37484,1274.9,460.9,2663.3,able,53,180.3,92.1,H,1279888
37489,1408.2,513.5,2896.4,able,22,177.8,66.7,L,1279902
37499,1127.4,435.5,2318.6,able,31,182.9,83.0,H,1279973
37500,1230.0,464.0,2670.0,able,35,172.7,90.7,H,1279975
37501,1079.6,409.1,2239.3,able,43,182.9,93.9,H,1279977
37503,1249.8,492.7,2721.5,able,54,175.3,81.6,H,1279986
37514,1215.3,531.9,2575.2,able,44,185.4,158.3,H,1280053
37520,1209.8,427.5,2343.9,able,46,182.9,84.8,H,1280081
37522,1386.6,527.0,2891.6,able,57,167.6,50.8,L,1280096
37526,1275.2,464.2,2638.2,able,27,180.3,94.8,H,1280115
37545,1175.9,447.9,2439.9,able,43,180.3,80.7,H,1280209
37546,1175.8,451.6,2431.1,able,55,182.9,88.5,H,1280213
37555,1106.2,408.0,2367.8,able,39,182.9,86.6,H,1280266
37562,1296.0,477.8,2894.7,able,45,180.3,110.2,H,1280300
37582,1186.1,456.0,2556.7,able,56,177.8,73.0,L,1280394
37583,1003.0,380.3,2076.8,able,27,190.5,86.2,H,1280395
37586,1761.7,632.4,3438.7,able,60,157.5,58.1,L,1280411
37587,1057.6,412.5,2189.9,able,43,188.0,83.5,H,1280412
37596,1114.1,430.2,2374.9,able,46,195.6,122.5,H,1280471
37603,1131.8,430.0,2367.7,able,40,185.4,97.5,H,1280499
37612,1142.2,415.2,2554.9,able,34,185.4,127.0,H,1280550
37621,1075.0,406.4,2216.4,able,49,200.7,106.1,H,1280603
37625,1241.8,465.2,2673.2,able,40,185.4,86.2,H,1280623
37636,1162.8,448.6,2423.6,able,50,177.8,78.0,H,1280663
37638,1370.7,543.6,2906.0,able,46,177.8,72.6,H,1280674
37652,1127.8,408.2,2399.0,able,19,185.4,86.2,H,1280745
37657,1215.1,490.2,2814.4,able,45,190.5,113.9,H,1280775
37659,1266.9,478.7,2631.9,able,28,177.8,76.2,H,1280780
37660,1126.7,436.2,2306.4,able,40,180.3,69.9,L,1280781
37672,1120.2,424.0,2313.7,able,31,170.2,78.9,H,1280851
37690,1550.5,658.5,3590.6,able,28,182.9,95.3,H,1280940
37699,1124.9,415.2,2392.1,able,35,185.4,89.8,H,1280972
37727,1443.4,579.8,2953.3,able,59,162.6,58.1,L,1281177
37731,1062.4,400.1,2228.5,able,35,193.0,81.6,H,1281203
37739,1136.1,419.6,2340.1,able,41,185.4,88.0,H,1281282
37740,1171.6,437.2,2376.5,able,44,182.9,105.7,H,1281284
37742,1107.3,412.2,2437.5,able,19,177.8,72.6,L,1281303
37754,1118.9,419.0,2383.4,able,29,193.0,94.8,H,1281396
37773,1302.9,482.5,2738.2,able,33,167.6,68.0,H,1281513
37778,1249.7,485.4,2667.1,able,48,180.3,86.2,H,1281562
37814,1069.2,433.7,2370.0,able,46,182.9,83.5,H,1281742
37822,1196.3,463.5,2523.1,able,53,188.0,115.2,H,1281788
37835,1328.8,469.1,2687.2,able,25,175.3,68.9,L,1281855
37851,1256.4,460.8,2606.3,able,48,167.6,66.2,L,1281953
37857,1196.4,449.4,2393.8,able,46,182.9,73.9,L,1281984
37858,1120.0,413.0,2337.1,able,17,182.9,31.3,L,1281986
37865,1337.6,507.0,2825.9,able,50,182.9,73.0,H,1282019
37873,1033.0,389.3,2143.7,able,30,185.4,89.8,H,1282128
37877,1217.5,479.8,2477.2,able,62,165.1,69.9,L,1282137
37896,1280.2,486.2,2835.8,able,49,172.7,81.6,H,1282287
37919,1129.9,432.6,2514.9,able,51,182.9,70.8,L,1282450
37921,1199.6,440.1,2446.0,able,19,180.3,74.8,L,1282461
37926,1244.1,452.7,2489.3,able,53,177.8,79.4,H,1282492
37932,1159.0,395.3,2283.9,able,44,188.0,90.7,H,1282525
37940,1133.4,445.8,2382.6,able,26,190.5,86.2,H,1282555
37945,1113.0,421.0,2352.1,able,43,177.8,92.1,H,1282622
37953,1368.7,562.9,2914.0,able,54,162.6,59.0,L,1282675
37954,1391.0,508.5,2707.1,able,63,190.5,97.5,H,1282691
37956,1151.2,440.6,2484.9,able,43,193.0,102.1,H,1282709
37959,1274.7,482.8,2642.5,able,64,185.4,85.3,H,1282718
37980,1353.4,462.4,2977.1,able,56,175.3,97.1,H,1282850
37983,1292.3,474.5,2685.3,able,55,172.7,72.6,L,1282866
37987,1202.7,444.2,2455.4,able,34,170.2,79.4,H,1282905
37989,1198.2,485.3,2505.1,able,50,190.5,99.8,H,1282920
37990,1335.5,460.2,3079.0,able,39,180.3,90.7,H,1282928
38023,1169.4,442.0,2403.5,able,41,180.3,104.8,H,1283129
38033,1356.2,490.9,2724.0,able,30,175.3,95.3,H,1283190
38034,1285.8,470.0,2637.5,able,31,190.5,79.4,H,1283202
38057,1078.7,409.4,2274.2,able,39,177.8,91.6,H,1283322
38103,1063.4,412.2,2211.5,able,45,188.0,93.0,H,1283609
38105,1098.6,407.7,2317.6,able,38,180.3,93.4,H,1283625
38108,1127.7,438.6,2330.6,able,34,177.8,74.8,L,1283662
38112,1181.2,451.2,2391.3,able,51,177.8,73.0,L,1283679
38126,1319.6,503.6,2759.7,able,31,165.1,73.9,H,1283772
38145,1280.7,490.1,2638.8,able,48,160.0,56.7,L,1283904
38157,1098.5,413.9,2313.1,able,36,190.5,97.5,H,1283985
38163,1085.0,426.7,2375.8,able,48,195.6,92.1,H,1284071
38176,1354.5,503.4,2745.2,able,66,167.6,74.4,L,1284236
