,profile_id,result_1,result_100,result_1000,result_10000,result_100000,result_2000,result_21097,result_30,result_4,result_42195,result_500,result_5000,result_60,result_6000,adaptive rowing category,age,height,weight,weight_class,gender
18819,1189787,,,,,,529.5,,,,,,1438.8,,,able,58,167.6,78.0,L,M
18820,1189799,311.0,18.1,,2526.3,,466.0,5376.7,7270.0,1053.0,,102.1,1274.6,,,able,50,170.2,82.1,H,M
18821,1189810,356.0,16.6,,,,414.9,4904.5,8026.0,,10360.8,,1102.0,15346.0,1324.2,able,47,,,H,M
18822,1189814,,,,,,,,,,,,1497.8,,,able,50,,,H,M
18823,1189816,,,,,,,,,,,138.5,,,,able,64,162.6,97.5,H,F
18824,1189820,,,,,,511.5,,,,,,,,,able,60,180.3,113.9,H,M
18825,1189824,,,277.8,,,579.0,,5907.0,857.0,,132.8,,,1914.5,able,58,165.1,60.8,L,F
18826,1189829,,,247.4,,,,,,,,,,,,able,32,167.6,67.6,H,F
18827,1189834,344.0,16.8,203.6,2443.8,,425.4,5508.1,7505.0,,,90.1,1180.6,,1388.3,able,41,193.0,89.8,H,M
18828,1189890,,,225.7,,,,,,,,,,,,able,15,,,H,M
18829,1189891,,,213.7,,,,,,,,,,,,able,14,,,H,M
18830,1189892,,,215.6,,,,,,,,,,,,able,15,,,H,M
18831,1189893,,,198.2,,,,,,,,,,,,able,18,170.2,73.9,H,M
18832,1189899,,,,2485.9,,446.9,,7635.0,,,100.8,1198.9,14601.0,,able,51,180.3,87.1,H,M
18833,1189915,280.0,,232.4,2537.5,,,5706.0,7290.0,,,,1222.2,,1482.7,able,60,177.8,74.8,H,M
18834,1189921,,,,3106.7,,553.0,,5701.0,,,,1446.6,11607.0,1766.4,able,60,,,L,M
18835,1189924,,,,2389.9,,,,7862.0,,,,,,,able,50,195.6,102.1,H,M
18836,1189930,,,,,,,,7362.0,,,,,,,able,55,193.0,93.0,H,M
18837,1189940,,,,,,503.9,,7114.0,,,,,,,able,42,188.0,93.0,H,M
18838,1189960,,,,,,543.0,,,,,125.4,,11109.0,,able,57,172.7,65.8,H,F
18839,1189983,,,,,,,5181.3,,,,,,,,able,26,175.3,69.9,H,F
18840,1189987,,,,,,,,,,,,1556.6,,,able,46,,,H,M
18841,1190004,,,,2803.7,,,,7006.0,,,,,,,able,32,,,H,M
18842,1190012,218.0,,,,,,,,,,,,,,able,73,167.6,,H,F
18843,1190026,,,,,,,,8154.0,1017.0,10889.1,,,,,able,33,188.0,86.2,H,M
18844,1190032,,,,,,,,,,,,1528.3,,,able,46,200.7,,H,M
18845,1190034,,,,,,,,,,,,1317.1,,,able,62,172.7,78.5,H,M
18846,1190036,,,,,,450.8,,,,,,,,,able,63,182.9,90.7,H,M
18847,1190044,195.0,,,2756.0,,476.0,6734.8,6442.0,1060.0,,,1430.5,11923.0,1660.9,able,31,160.0,74.8,L,M
18848,1190058,372.0,,179.7,2190.0,,386.1,5013.2,8316.0,,11037.3,,1046.5,,1295.6,able,25,190.5,112.5,H,M
18849,1190070,,,242.8,,,,,,,,,,,,able,46,160.0,53.1,L,F
18850,1190090,,,208.8,,,,,,,,,,,,able,52,190.5,95.7,H,M
18851,1190106,321.0,16.6,228.2,2523.5,,453.6,5570.0,,,,98.5,1197.8,13208.0,,able,69,180.3,74.8,L,M
18852,1190111,,,227.2,,,489.5,,,,,,1348.8,,,able,51,193.0,104.8,H,M
18853,1190117,,,,,,,,7644.0,,,,,,1387.3,able,69,,,H,M
18854,1190125,,,,,,497.0,,6384.0,,,,,,,able,54,,,H,M
18855,1190132,,,,,,,,7708.0,,,,,,,able,55,182.9,113.9,H,M
18856,1190140,,,228.2,,,,,,,,,,,,able,27,,,H,F
18857,1190146,303.0,19.3,225.1,2748.4,,473.2,,6569.0,1042.0,,115.2,1253.1,,1589.8,able,47,182.9,94.3,H,M
18858,1190147,,,,,,,,7297.0,,,,,,,able,33,,,H,F
18859,1190150,,,254.5,,,,,,,,,,,,able,56,182.9,106.6,H,M
18860,1190159,269.0,,,2872.4,,,,6433.0,,,,1400.5,,,able,68,,,H,F
18861,1190162,,,,,,,,6810.0,,,,,,1668.8,able,44,,,H,M
18862,1190178,,,,,,,,6535.0,,,,,,,able,39,,,L,F
18863,1190179,,,276.6,3090.8,,584.6,,,,,,1804.5,,,able,31,,,H,M
18864,1190180,,,,2634.6,,,,,,,,1311.9,,,able,35,177.8,82.6,H,M
18865,1190234,285.0,,291.7,,,,,6666.0,,,,,,,able,36,,,H,M
18866,1190263,227.0,,,,,579.3,,,792.0,,149.6,,,,able,16,,,L,M
18867,1190271,,,,,,,,,,,,1184.8,,,able,22,,,L,M
18868,1190276,,,,,,544.8,,,,,,,,,able,59,172.7,64.4,L,M
18869,1190277,,,210.0,2399.3,,439.8,5573.4,7252.0,,,,1181.9,13945.0,,able,45,177.8,78.9,H,M
18870,1190280,,,,,,496.8,,,,,,1276.7,,,able,47,180.3,83.0,H,M
18871,1190295,,15.1,,2625.4,,,,7203.0,,10888.5,,1164.3,13507.0,,able,40,190.5,113.4,H,M
18872,1190344,,,,,,,,,,,,1316.4,,,able,50,182.9,93.0,H,M
18873,1190346,403.0,,,,,,,,,,,,,,able,24,198.1,99.3,H,M
18874,1190352,,,,,,,,6650.0,,,,,,,able,40,165.1,62.1,L,F
18875,1190360,,,,,,,,6889.0,,,,,,,able,51,170.2,93.0,H,M
18876,1190368,,,,,,,,,810.0,,,,,,able,59,,,H,M
18877,1190376,,,,,,,,6507.0,,,,,,,able,40,,,H,M
18878,1190385,,,,2778.9,,,,,,,,,,,able,46,185.4,80.7,H,M
18879,1190386,,,,2395.9,,,5396.0,7920.0,,,,1120.0,,1384.3,able,52,177.8,85.3,H,M
18880,1190415,,,,,,,,6895.0,,,,,,,able,53,193.0,93.0,H,M
18881,1190416,,,,,,508.7,,6527.0,984.0,,116.6,,,1653.5,able,30,,,H,F
18882,1190425,,,,,,,,7263.0,,,,,,,able,42,180.3,84.8,H,M
18883,1190427,,,,,,,,7126.0,,,,,,,able,72,177.8,80.3,H,M
18884,1190444,343.0,,,,,,,,,,,1224.6,,,able,37,182.9,88.5,H,M
18885,1190445,,,,,,,,6640.0,,,,,,,able,56,175.3,88.5,H,M
18886,1190446,,,,2392.1,,,,,,,,,,,able,46,,,H,M
18887,1190449,,,,,,368.0,,,,,,,,,able,19,185.4,88.5,H,M
18888,1190472,,,,,,470.4,,6602.0,1061.0,,105.5,,,,able,64,188.0,73.9,L,M
18889,1190478,,15.5,,,,414.3,,,,,,,,,able,38,,,H,M
18890,1190479,,,,,,415.8,5061.5,7908.0,1190.0,10552.6,91.3,,,,able,36,,,L,M
18891,1190489,,,,2478.2,,,,,,12357.6,,1176.1,,,able,38,172.7,71.7,L,M
18892,1190516,,,218.0,,,,,,,,,,,,able,43,175.3,74.8,L,M
18893,1190517,339.0,,196.8,2370.4,,418.0,5452.6,,1192.0,10461.9,93.9,1214.5,14789.0,1389.9,able,45,185.4,92.1,H,M
18894,1190518,,,313.2,,,,,,,,,,,,able,61,,,H,F
18895,1190519,,,,,,,,,,9904.2,,,,,able,29,,,H,M
18896,1190535,258.0,,261.7,,,,,,,,,,,,able,44,157.5,65.8,H,F
18897,1190541,,19.7,,,,486.5,,,,,109.9,,,1568.5,able,59,,,L,M
18898,1190543,,,,,,,6114.1,,,,,,,,able,42,,,H,M
18899,1190557,329.0,,202.8,2446.5,35918.2,414.5,5369.5,6914.0,1136.0,11322.2,101.0,1102.2,14612.0,1430.5,able,42,188.0,115.7,H,M
18900,1190559,323.0,17.7,204.3,2427.2,,431.1,5568.9,7608.0,1158.0,11596.5,94.0,1153.3,13783.0,1381.4,able,54,185.4,92.1,H,M
18901,1190584,,,,2591.9,,,,6913.0,,,,1232.3,,,able,34,,,H,M
18902,1190590,,,,2388.6,,,,7510.0,,,,,,,able,43,,,H,M
18903,1190641,340.0,16.8,193.7,2253.4,25956.4,416.0,4859.5,7958.0,1195.0,10102.5,90.6,1086.6,15689.0,1324.6,able,29,,,H,M
18904,1190659,,,,,,436.7,,,,,,1138.7,,,able,33,177.8,,H,M
18905,1190673,,,,,,,,6421.0,,,,,,,able,38,177.8,78.0,H,M
18906,1190674,,,,,,,,7302.0,,,,,,,able,27,177.8,69.9,L,M
18907,1190683,,,221.6,,,,,,,,104.1,,,,able,41,,78.9,H,M
18908,1190695,,,,,,497.3,,,,,,,,,able,62,185.4,120.2,H,M
18909,1190709,,,,2853.6,,,6494.1,,,14663.1,,1383.8,12327.0,,able,56,182.9,,H,F
18910,1190726,,,,,,450.4,,,,,,,,,able,49,180.3,78.0,H,M
18911,1190744,312.0,,,,,,,,,,,,,,able,22,,,L,M
18912,1190750,248.0,,,,,,,,,,,,,,able,15,165.1,65.8,H,F
18913,1190751,234.0,,,,,,,,789.0,,,,,,able,14,,,L,F
18914,1190753,190.0,31.2,339.1,,,,,,,,,,,,able,9,132.1,30.8,L,F
18915,1190755,300.0,,,,,,,6513.0,1034.0,,,1348.7,,,able,48,172.7,90.7,H,M
18916,1190757,,,202.4,2444.2,,419.3,5245.0,,,11273.0,,1161.6,,,able,36,,,L,M
18917,1190762,332.0,16.9,,,,,,,,,,,,,able,43,188.0,95.3,H,M
18918,1190767,,,,3744.8,,563.8,,,,,,,,,able,39,,,H,M
18919,1190771,,,251.8,,,,,,,,,1435.2,,,able,54,,,L,F
18920,1190825,,,,,,,,,,,,1273.0,,,able,17,,,L,F
18921,1190847,,,,,,652.1,,,,,,,,,able,40,,,L,M
18922,1190850,,,225.4,,,,,,,,,,,,able,52,,,L,M
18923,1190861,,,220.8,,,445.1,,7468.0,,,101.6,,,,able,57,,,H,M
18924,1190867,,,,,,,,,,,,1289.8,,,able,55,,,H,M
18925,1190868,334.0,16.8,200.2,2387.2,,419.3,,7718.0,1034.0,,92.6,1150.7,,1395.6,able,54,,,H,M
18926,1190876,,,,,,583.9,,,1112.0,11612.1,99.3,,,,able,51,,,H,M
18927,1190889,,,,,,448.7,,,,,,,,,able,20,,,L,F
18928,1190896,,,,,,,5551.8,,,,,,,,able,62,188.0,81.6,H,M
18929,1190904,,,,,,,,,,,,1298.9,,,able,41,,,H,M
18930,1190910,,,222.6,,,,,,,,,,,,able,41,175.3,73.0,L,M
18931,1190921,,,,,,,7026.2,,,,,,,,able,42,165.1,,H,F
18932,1190950,,,,,,,,,,,,1265.0,,,able,43,188.0,83.9,H,M
18933,1190951,276.0,,,2880.0,,,,,,,116.3,,,,able,39,165.1,,H,F
18934,1190965,,,,,,,,,,,,1137.0,,,able,43,,,H,M
18935,1190982,,,,2459.0,,,,,,,,1188.7,,,able,45,,,H,M
18936,1190990,,,,,,,,,,,,1193.5,,,able,37,,,H,M
18937,1190994,,,,,,,,8219.0,,,,,,,able,38,,,H,M
18938,1191002,,,,,,,,7230.0,,,,,,,able,44,177.8,140.2,H,M
18939,1191011,,,,,,383.5,,,,,,,,,able,28,185.4,102.5,H,M
18940,1191042,,,222.0,,,457.3,,,,,,1229.9,,,able,24,182.9,63.0,L,M
18941,1191045,,,,2990.7,,525.2,,,,,,,,,able,42,,,L,M
18942,1191059,333.0,,,,,,,,1212.0,,,,,,able,37,198.1,,H,M
18943,1191081,,,300.1,,,,,,,,,,,,able,66,160.0,66.2,H,F
18944,1191083,,,298.9,,,,,,,,,,,,able,57,160.0,60.8,L,F
18945,1191091,314.0,,218.1,,,457.9,,7251.0,,,100.0,,,1485.0,able,64,190.5,81.2,H,M
18946,1191097,,,,,,,,5495.0,,,,,,,able,39,177.8,111.1,H,M
18947,1191108,,,220.9,2817.9,,455.4,,,,,89.2,,,,able,43,,,H,M
18948,1191116,,,244.7,,,,,,,,,,,,able,34,,,H,M
18949,1191151,,,,,,,,7266.0,,,,,,,able,55,,,H,M
18950,1191168,,,,,,,,7000.0,,,,1229.7,,,able,55,172.7,71.2,L,M
18951,1191178,340.0,,,,,,,7855.0,,,,,,,able,36,182.9,89.8,H,M
18952,1191194,342.0,16.0,,,,,,,,,95.1,,,,able,46,,,H,M
18953,1191198,,,,,,,,6095.0,,,,,,,able,78,,,H,M
18954,1191200,,,,3195.3,,,7720.7,,,,,,,,able,47,162.6,65.8,L,F
18955,1191209,,,,,,,,,1027.0,,,,,,able,57,,83.9,H,M
18956,1191228,323.0,,,,,,,,876.0,,,1193.0,,,able,33,180.3,87.5,H,M
18957,1191241,,,,,,,,7832.0,,,89.5,,,,able,38,,,L,M
18958,1191246,,,,,,471.9,,,,,,,,,able,41,190.5,82.1,H,M
18959,1191257,,,,,,443.9,,,,,,,,,able,42,182.9,85.3,H,M
18960,1191261,,,,,,,,7300.0,,,,,,,able,46,,,H,M
18961,1191285,,,,,,,,7330.0,,,,,,,able,49,175.3,,H,M
18962,1191292,,,,,,,,6078.0,,,,,,,able,50,175.3,62.1,L,M
18963,1191297,,,173.0,,,,4393.2,8922.0,1323.0,,,,16485.0,1159.8,able,38,,,H,M
18964,1191300,,,,,,,,,,,,1393.6,,,able,51,,,H,M
18965,1191374,,,,,,,,7980.0,,,,,,,able,25,188.0,82.1,H,M
18966,1191385,,,,,,,,5774.0,,,,,,,able,65,,,H,M
18967,1191442,247.0,,,,,,,,864.0,,,,,,able,84,,,H,F
18968,1191446,,,,,,,,4500.0,,,,,,,able,62,,,H,F
18969,1191452,323.0,,199.7,,,415.8,,,,,91.0,,15020.0,,able,53,,,L,M
18970,1191491,,,,,,,,6608.0,860.0,,,1362.1,,,able,35,,,H,F
18971,1191494,378.0,,186.5,,,,,,,,,,,,able,32,182.9,88.0,H,M
18972,1191508,,,225.1,,,458.8,,,,,,,,,able,39,,,H,M
18973,1191509,,,,,,,,5320.0,,,,,,,able,49,,,H,F
18974,1191525,302.0,19.6,,,,471.6,,,1059.0,12357.8,105.3,,,1546.7,able,26,162.6,58.1,L,F
18975,1191532,,,,,,,,4685.0,,,,,,,able,73,,,H,M
18976,1191534,,,,,,,4985.3,,,10589.5,,,15328.0,,able,30,,,H,M
18977,1191542,279.0,,220.0,2504.8,,466.7,5429.7,7263.0,,,105.7,,14276.0,1490.4,able,34,,,H,F
18978,1191555,300.0,,244.9,2727.3,,493.0,,7219.0,,,111.2,1258.6,,,able,60,190.5,97.5,H,M
18979,1191564,271.0,,223.8,2487.3,,,5539.5,,,11493.3,,1249.9,,1503.5,able,51,,,L,M
18980,1191572,,,209.8,,,,,,,,,1206.3,,,able,49,,,H,M
18981,1191575,,,,,,,,,875.0,,,,,,able,41,,,H,M
18982,1191589,,,,,,,,7149.0,,,,1204.6,,,able,42,177.8,84.8,H,M
18983,1191602,,,,,,,,7474.0,,,,,,,able,23,180.3,79.8,H,M
18984,1191606,,,,2572.0,,,,7013.0,,,,1283.0,,,able,53,182.9,88.5,L,M
18985,1191614,,,,,,,,6348.0,,,,,,,able,38,188.0,127.0,H,M
18986,1191630,,,,,,,,,1092.0,,,,,,able,51,,,H,M
18987,1191641,,,,,,405.0,,8103.0,,,,1062.0,,,able,33,190.5,97.5,H,M
18988,1191658,,,270.1,2856.9,,,,,,,132.8,1415.3,,,able,38,170.2,49.9,L,F
18989,1191662,,,,,,,,7574.0,,,,1182.5,,,able,47,170.2,77.1,H,M
18990,1191682,,,,,,493.7,,,,,,,,,able,45,180.3,84.4,H,M
18991,1191686,,,,,,,,6006.0,,,,1433.3,,,able,36,,,H,F
18992,1191688,,,,,,,,6191.0,,,,,,,able,51,,,L,F
18993,1191700,,,,2790.6,,,,,,,,,,1687.9,able,51,185.4,88.9,H,M
18994,1191724,,,222.5,,,,,7390.0,,,,1166.4,,,able,61,175.3,77.1,H,M
18995,1191785,324.0,,,,,,,,,,,,,,able,48,190.5,95.3,H,M
18996,1191816,273.0,,,,,,,,,,,,,,able,46,,,L,F
18997,1191824,,,,,,,,6959.0,,,,,,,able,60,188.0,93.0,H,M
18998,1191830,,,,2271.7,,416.1,,7866.0,,,,1086.4,,,able,38,198.1,91.6,H,M
18999,1191853,,,,,,397.0,,,,,80.7,1076.3,,,able,35,188.0,95.7,H,M
19000,1191862,,,,2575.0,,,,,,,,1297.3,,,able,42,175.3,68.0,L,M
19001,1191867,,,,2275.6,,424.7,,,,,,1114.0,,,able,52,195.6,,H,M
19002,1191883,,,,,,,,6766.0,,,,,,,able,43,180.3,88.5,H,M
19003,1191887,297.0,,,2705.8,,,,6735.0,954.0,,121.9,1320.4,,1651.5,able,71,185.4,98.9,H,M
19004,1191888,,,,,,,,,,,,1483.0,,,able,45,165.1,,L,F
19005,1191889,,,,,,595.9,,,,,,1681.0,,,able,37,160.0,77.1,H,F
19006,1191898,,,,,,409.8,,7801.0,,,,,,,able,21,,,H,M
19007,1191913,344.0,,195.2,2278.6,,414.6,,8055.0,1207.0,,88.5,1095.1,15606.0,1315.3,able,54,182.9,82.6,H,M
19008,1191944,344.0,,217.3,2674.7,,460.1,5993.7,7007.0,1088.0,,92.1,1250.4,,1528.5,able,42,193.0,79.4,H,M
19009,1191960,,,234.1,,,489.8,,,,,102.6,,,,able,46,193.0,,H,M
19010,1191983,,,,,,689.0,,,,,,,,,able,43,188.0,,H,M
19011,1191993,276.0,20.5,,,,,,,,,,,,,able,33,162.6,63.5,L,F
19012,1192007,,,,2696.4,,644.6,,6925.0,917.0,,,1199.9,,,able,52,172.7,78.9,H,M
19013,1192008,,,,,,,,6757.0,,,,,,,able,58,177.8,81.6,H,M
19014,1192018,,,,,,,,6451.0,,,,,,,able,40,,73.0,L,M
19015,1192026,,,,,,,,,,,100.8,,,,able,47,,,H,M
19016,1192032,,,,3028.7,,493.2,,,,,,1297.9,,,able,35,,,H,M
19017,1192043,,,,,,,,5851.0,,,,,,,able,36,182.9,66.7,L,M
19018,1192075,,,,,,483.1,,,,,,1257.3,,,able,51,,,H,M
19019,1192076,,,,,,,,,,,,1557.5,,,able,45,,,H,F
19020,1192095,,,353.5,,,,,,,,171.4,,,,able,77,,69.9,H,F
19021,1192126,,,,,,,,5679.0,,,,,,,able,48,180.3,104.3,H,M
19022,1192129,,,,2561.2,,,,,,,,1223.6,,,able,46,180.3,73.0,L,M
19023,1192132,,,,,,,,5544.0,,,,,,,able,57,,,H,M
19024,1192157,,,,,,,,8311.0,,,,,15926.0,,able,40,185.4,102.1,H,M
19025,1192167,,,249.8,,,,,,,,,,,,able,58,,,H,M
19026,1192177,,,,,,566.8,,,,,,,,,able,61,175.3,72.6,L,M
19027,1192185,,,,2883.6,,,6349.5,6240.0,,,,1412.9,12225.0,1743.4,able,83,175.3,64.0,L,M
19028,1192209,,,,,,,,5907.0,,,,1515.5,,,able,40,,,H,M
19029,1192240,,,,,,,,,,,,1499.3,,1663.1,able,30,177.8,88.5,H,M
19030,1192276,,,,,,,,7359.0,,,,,,,able,53,193.0,98.0,H,M
19031,1192277,,,258.4,,,,,,,,115.3,,,,able,57,,,H,M
19032,1192282,,,193.7,,,,,,,,,,,,able,26,,,H,M
19033,1192292,,,266.4,,,,,,,,,,,,able,66,,,H,F
19034,1192297,,17.3,206.0,,,,,,,,92.5,,,,able,36,170.2,73.5,L,M
19035,1192304,,,,2596.3,,460.3,5827.0,,,,101.8,1231.0,13404.0,,able,47,177.8,104.3,H,M
19036,1192350,,,253.8,,,539.1,,,,,121.0,,,,able,37,,69.9,H,F
19037,1192390,,,263.0,2805.5,,497.4,,6522.0,,,119.5,1320.5,12198.0,,able,43,180.3,124.7,H,M
19038,1192399,,,,,,635.6,,,,,,,,,able,53,,,L,F
19039,1192415,,,,,,,,8060.0,,,,,,,able,53,190.5,90.7,H,M
19040,1192417,,,,2081.9,,380.3,,8622.0,1276.0,,,994.7,,,able,36,193.0,91.6,H,M
19041,1192428,,,,,,,,7539.0,,,,,,,able,38,185.4,76.2,H,M
19042,1192434,,,220.7,,,454.5,,7316.0,,,,1192.1,,,able,32,,,H,F
19043,1192436,,,,,,,5133.1,,,10545.6,,,,1343.6,able,17,,,L,M
19044,1192460,,,224.8,,,468.3,,,,,,1177.6,,,able,33,,,H,M
19045,1192467,,,,2944.5,,542.5,6449.7,,,,,1354.0,13062.0,1785.0,able,41,182.9,107.5,H,M
19046,1192469,,18.5,,,,,5894.7,,,,,,,,able,35,172.7,73.9,L,M
19047,1192473,,,,3019.7,,525.9,,,,,,1397.1,,,able,37,188.0,98.9,H,M
19048,1192482,,,,,,,,,,,180.0,,,,able,71,,,L,F
19049,1192487,,,,2367.2,,,5361.9,,,,,1203.0,,,able,33,182.9,74.8,L,M
19050,1192489,,,254.5,,,,,,,,,,,,able,39,157.5,83.0,H,F
19051,1192534,,,,,,568.3,,,,,,,,,able,52,177.8,93.9,H,M
19052,1192564,347.0,,,2331.3,,418.4,4892.3,8268.0,,,,1057.6,15024.0,,able,34,185.4,96.2,H,M
19053,1192703,,,,2722.5,,496.3,6190.7,,,,,,,1572.5,able,57,,,H,M
19054,1192710,,,244.2,,,,,,,,,,,,able,53,,,H,M
19055,1192726,,,,,,,,5507.0,,,,,,,able,42,,,H,M
19056,1192738,,,,,,,,7538.0,,,,1146.2,,,able,39,177.8,76.2,H,M
19057,1192742,,,,2798.4,38026.2,,,,,,,1396.3,,,able,44,157.5,52.2,L,F
19058,1192766,,,,,,,,6380.0,,,,,,,able,36,,,L,M
19059,1192771,,,233.0,,,,,,,,,,,,able,52,180.3,83.9,H,M
19060,1192772,327.0,,,,,,,,,,,,,,able,40,,,H,M
19061,1192779,,,,,,,,,,,,,,1665.4,able,43,,,H,M
19062,1192783,,,,2911.0,,502.9,,,989.0,,109.6,,,,able,40,188.0,81.6,H,F
19063,1192784,,,,,,,,6266.0,,,,,,,able,46,,,H,M
19064,1192789,313.0,,,,,,,,,,,,,,able,36,,78.0,H,M
19065,1192796,288.0,,,,,,,7349.0,,,,,,,able,50,195.6,137.0,H,M
19066,1192809,,22.9,269.9,2878.3,,,,6135.0,,,125.2,1453.3,,,able,38,,,L,F
19067,1192822,212.0,23.6,278.8,,,570.4,,,,,145.4,1529.2,,1885.5,able,14,167.6,68.0,H,M
19068,1192835,,,,,,,,7672.0,,,,,,,able,32,182.9,90.7,H,M
19069,1192878,246.0,,,,,,,,,,,,,,able,41,,,H,F
19070,1192889,301.0,,,,,,,,,,,,,,able,53,177.8,78.5,H,M
19071,1192914,,,295.9,,,,,,,,,,,,able,63,,,L,F
19072,1192936,,,,2807.4,,,,,,,,,,,able,39,,,L,M
19073,1192942,,,,,,457.3,,,,,,,,,able,38,190.5,106.1,H,M
19074,1192944,301.0,,,,,443.4,,,,,,,,,able,36,175.3,83.9,H,M
19075,1192947,,,,,,,,,1013.0,,,,,,able,30,,,H,M
19076,1192965,326.0,,239.3,,,,,7681.0,,,,1491.2,,,able,55,177.8,100.2,H,M
19077,1192983,,,,,,,,,,,,1253.6,,,able,44,,,H,M
19078,1192990,,,,2745.8,,,,7603.0,,,,1194.4,13609.0,1412.6,able,33,185.4,115.2,H,M
19079,1192999,265.0,,242.3,,,517.7,,6525.0,,,,,12186.0,,able,59,177.8,69.9,L,M
19080,1193013,,,,2334.1,,423.6,,7552.0,,,,1163.4,14323.0,1394.6,able,45,180.3,89.8,H,M
19081,1193019,,,,2435.6,,,,7554.0,,,,,,,able,36,185.4,,H,M
19082,1193023,225.0,,,,,687.0,,,821.0,,137.2,2080.8,,,able,52,,,L,F
19083,1193034,,,185.9,2433.8,,396.8,5398.1,8065.0,,,,1068.5,14012.0,,able,31,188.0,90.7,H,M
19084,1193035,285.0,,239.5,2729.7,,513.9,6228.9,6814.0,,,,1406.9,,1716.9,able,55,177.8,84.8,H,M
19085,1193048,,,,,,,,6429.0,,,,,,,able,53,195.6,115.2,H,M
19086,1193059,,,,2446.9,,,,,,,,,,,able,43,188.0,96.2,H,M
19087,1193060,,,,,,,,7878.0,,,,,,,able,32,188.0,82.1,H,M
19088,1193065,,,,2894.4,,496.6,,6210.0,,,,,,,able,33,,,H,M
19089,1193077,,,,,,,,6113.0,,,,,,,able,58,162.6,53.5,L,F
19090,1193085,,,,2575.0,,,,,,,,1204.0,,,able,40,,,H,M
19091,1193096,,,226.7,2635.5,,480.8,,6937.0,,,114.8,1299.6,12969.0,1586.6,able,43,177.8,68.9,L,M
19092,1193104,,,,,,630.7,,5763.0,,,,1729.6,,,able,55,167.6,56.7,H,F
19093,1193107,316.0,,,,,,,,,,,,,,able,34,185.4,106.6,H,M
19094,1193117,288.0,18.8,,3519.4,,537.1,,,,,,1576.5,,1896.3,able,41,,,H,F
19095,1193132,,,,,,434.8,,,,,,,,,able,36,,,H,M
19096,1193146,,,203.1,2337.4,,418.2,4992.8,8074.0,,10662.9,98.0,1110.7,15651.0,1307.4,able,35,,,H,M
19097,1193150,312.0,,,,,429.8,,,1105.0,,97.0,1141.2,,,able,52,,,H,M
19098,1193175,,,,,,,,,,,167.5,,,,able,58,,,H,F
19099,1193189,,,,2338.4,,,5070.7,7892.0,,,,1145.8,15348.0,,able,50,185.4,86.2,H,M
19100,1193200,,,,2611.9,,,,7055.0,,,,1244.2,13526.0,,able,55,,,H,M
19101,1193205,,,,,,,,,,,,1253.5,,,able,53,,,H,M
19102,1193208,,,,2466.5,,,5509.1,,,,,,,,able,60,193.0,92.1,H,M
19103,1193244,,,,,,,,,,,,,,1378.7,able,17,,,L,M
19104,1193249,334.0,,,,35781.7,,6835.7,6963.0,1085.0,12724.9,,1259.7,13522.0,,able,53,190.5,108.9,H,M
19105,1193258,288.0,,,,,,,6967.0,1016.0,,,,,,able,65,182.9,90.7,H,M
19106,1193268,,,,,,512.4,,,,,,1303.3,,,able,33,,,H,M
19107,1193269,,,,,,,6078.0,6254.0,,,,,,,able,66,188.0,93.0,H,M
19108,1193278,,,,2367.8,,464.3,,7766.0,,,,,,,able,44,,,H,M
19109,1193284,,,221.4,2471.5,,453.4,,,,,106.6,1183.3,,1455.9,able,52,172.7,61.2,L,M
19110,1193287,,,,,,,,6631.0,,,,,,,able,36,,,L,M
19111,1193290,,,,,,529.0,,,,,,,,,able,68,180.3,78.5,H,M
19112,1193292,,17.8,220.7,2433.0,,,5218.6,7331.0,,,102.6,1236.5,14725.0,,able,54,172.7,87.1,H,M
19113,1193295,,,244.1,,,492.7,,6995.0,,,112.4,,,,able,59,177.8,88.9,H,M
19114,1193306,352.0,,,,,,,,1177.0,,,,,,able,45,180.3,90.7,H,M
19115,1193321,,,,2512.0,,,,7206.0,,,,,,,able,49,,,H,M
19116,1193328,,,,,,,,,,,,1175.6,,,able,47,,,H,M
19117,1193331,,,213.1,,,448.3,,7039.0,,,,1155.3,,,able,51,170.2,73.9,H,M
19118,1193360,,,,,,,,7014.0,,,,1167.0,,,able,41,,,H,M
19119,1193373,,,,,,,,,,,,1223.6,,,able,41,,,H,M
19120,1193381,337.0,,,,,,,,,,,,,,able,34,182.9,86.2,H,M
19121,1193395,,16.6,,,,,5100.4,,,,91.9,,,,able,24,185.4,72.6,H,M
19122,1193404,308.0,,259.4,,,,,6115.0,1073.0,,,,,,able,39,175.3,82.1,H,M
19123,1193407,,,,,,,,6636.0,,,,,,,able,58,182.9,102.1,H,M
19124,1193418,,,,,,379.3,,8441.0,,,,1044.3,16400.0,,able,35,,,H,M
19125,1193421,,,,2189.1,,,4794.8,,,,,,16000.0,,able,46,182.9,93.0,H,M
19126,1193422,,,,,,,5044.0,,,,,,15666.0,,able,66,180.3,99.8,H,M
19127,1193438,,,199.9,,,462.2,,,,,,,,,able,26,,,H,M
19128,1193446,374.0,14.6,,2289.2,,413.7,5086.9,8127.0,,,,1123.1,,,able,37,205.7,124.7,H,M
19129,1193449,,,,,,500.9,,,,,,1223.2,,1466.7,able,44,177.8,102.5,H,M
19130,1193453,362.0,,,,,,,,,,,,,,able,19,190.5,122.5,H,M
19131,1193491,332.0,,,,,,,,,,,,,,able,43,182.9,,H,M
19132,1193498,,,,2384.2,,,,,,,,,,,able,41,,,H,M
